epoch,loss,mean_absolute_error,mean_absolute_percentage_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_root_mean_squared_error
0,9.143328666687012,0.7116819620132446,86.43913269042969,0.8290464878082275,6.585472583770752,1.089981198310852,71.20148468017578,1.0966933965682983
1,3.467242479324341,0.27462121844291687,37.73616027832031,0.38407981395721436,1.9933977127075195,0.6345078945159912,41.255558013916016,0.6427285075187683
2,0.8043815493583679,0.19756366312503815,29.677019119262695,0.2635391056537628,0.5956276655197144,0.6518506407737732,42.37372970581055,0.6603776812553406
3,0.2345454841852188,0.19235002994537354,28.98072052001953,0.2642979919910431,0.43845316767692566,0.5861761569976807,38.05362319946289,0.5951403379440308
4,0.18019171059131622,0.17339813709259033,23.9786319732666,0.24362687766551971,0.30640533566474915,0.4780270457267761,30.97860336303711,0.48698994517326355
5,0.14250995218753815,0.16058939695358276,21.965713500976562,0.22736941277980804,0.22859732806682587,0.4016059637069702,25.991315841674805,0.4103517234325409
6,0.11771665513515472,0.15362860262393951,21.240734100341797,0.21534259617328644,0.17067527770996094,0.33315229415893555,21.513816833496094,0.3421564996242523
7,0.09758847206830978,0.14197924733161926,19.887521743774414,0.19600534439086914,0.14655447006225586,0.30659806728363037,19.78387451171875,0.3154902458190918
8,0.09125678241252899,0.14351661503314972,20.19038963317871,0.1997963786125183,0.1254671961069107,0.27797365188598633,17.91880989074707,0.2868260145187378
9,0.08371388912200928,0.14060118794441223,20.030473709106445,0.19444862008094788,0.1052125096321106,0.24736441671848297,15.916909217834473,0.2565058767795563
10,0.07799266278743744,0.13769613206386566,19.080772399902344,0.1922084391117096,0.09720610827207565,0.2382640391588211,15.32376480102539,0.2474357783794403
11,0.07437967509031296,0.13726359605789185,18.805500030517578,0.19167150557041168,0.08775302022695541,0.22279629111289978,14.31392765045166,0.23211687803268433
12,0.0729098916053772,0.14052000641822815,19.86184310913086,0.1945856511592865,0.08856496214866638,0.23253166675567627,14.955801963806152,0.24149565398693085
13,0.0659816786646843,0.1336740106344223,19.114227294921875,0.18288737535476685,0.07253298908472061,0.19621574878692627,12.577141761779785,0.205924853682518
14,0.06562725454568863,0.1350604146718979,19.02118492126465,0.18644315004348755,0.06205952540040016,0.17243456840515137,11.01986026763916,0.1827794462442398
15,0.06364455074071884,0.13462454080581665,18.8386287689209,0.18700315058231354,0.07434723526239395,0.2125757932662964,13.662717819213867,0.22129030525684357
16,0.06471596658229828,0.1379614919424057,19.326902389526367,0.1912488341331482,0.05276229605078697,0.15234169363975525,9.713828086853027,0.16289222240447998
17,0.060636792331933975,0.13300183415412903,18.414283752441406,0.1861705482006073,0.06742767989635468,0.20367734134197235,13.091158866882324,0.21205054223537445
18,0.06077032908797264,0.13640433549880981,19.17755699157715,0.18918554484844208,0.04774156212806702,0.14231562614440918,9.073304176330566,0.15237805247306824
19,0.05635867640376091,0.1299324631690979,18.10074234008789,0.18113937973976135,0.04615411534905434,0.14407138526439667,9.191768646240234,0.1538856029510498
20,0.05567314475774765,0.13210529088974,18.44854736328125,0.18269124627113342,0.04966690391302109,0.16100220382213593,10.2991943359375,0.17021167278289795
21,0.05379384011030197,0.13104672729969025,18.49191665649414,0.18054799735546112,0.03684811294078827,0.11438388377428055,7.240445613861084,0.12595121562480927
22,0.05319568142294884,0.1301795393228531,18.118192672729492,0.18007227778434753,0.04278266429901123,0.14452843368053436,9.222402572631836,0.15410445630550385
23,0.05387795716524124,0.1331603080034256,18.616968154907227,0.18383906781673431,0.0415126271545887,0.14220526814460754,9.078742027282715,0.15141136944293976
24,0.05266733467578888,0.1321324110031128,17.736291885375977,0.18285788595676422,0.03840140998363495,0.13254162669181824,8.455157279968262,0.1416139453649521
25,0.04899102449417114,0.12847931683063507,18.262948989868164,0.17634814977645874,0.039425067603588104,0.13981057703495026,8.9263334274292,0.1488303244113922
26,0.0508149117231369,0.13047482073307037,17.921001434326172,0.18105526268482208,0.044194478541612625,0.15996481478214264,10.254570007324219,0.16792696714401245
27,0.0507483147084713,0.13029998540878296,17.370223999023438,0.1819736659526825,0.03877175226807594,0.1420527994632721,9.092975616455078,0.14995653927326202
28,0.04950450360774994,0.13075390458106995,18.04102325439453,0.1814088225364685,0.04149920120835304,0.15577715635299683,9.983363151550293,0.16361205279827118
29,0.0493994876742363,0.13087064027786255,17.767724990844727,0.18205825984477997,0.03266232833266258,0.12487319856882095,7.966211318969727,0.13339906930923462
30,0.04973503574728966,0.13088400661945343,17.442678451538086,0.18327508866786957,0.03190615773200989,0.12418453395366669,7.931662559509277,0.1322060078382492
31,0.047113802284002304,0.12858162820339203,16.86795425415039,0.17716938257217407,0.03767874836921692,0.1476069688796997,9.47811508178711,0.15435555577278137
32,0.04813164100050926,0.1314225047826767,17.981201171875,0.1810130774974823,0.04279585927724838,0.162100687623024,10.425262451171875,0.16861078143119812
33,0.047033339738845825,0.1306663304567337,18.35801887512207,0.17944054305553436,0.03990529105067253,0.15614520013332367,10.039942741394043,0.1625816822052002
34,0.04783220961689949,0.13241994380950928,18.068904876708984,0.18294285237789154,0.025601789355278015,0.10034378618001938,6.373405456542969,0.10925682634115219
35,0.0471874438226223,0.1295950710773468,17.148279190063477,0.17993435263633728,0.03494458273053169,0.1421881765127182,9.131410598754883,0.14869830012321472
36,0.046755995601415634,0.1312442570924759,17.759002685546875,0.1810692399740219,0.0313166007399559,0.13095922768115997,8.392516136169434,0.1378726065158844
