,dates,close,close_orig
6428,2022-08-01,1672.4086,1696.53
6429,2022-08-02,1665.0892,1718.22
6430,2022-08-03,1668.6086,1727.38
6431,2022-08-04,1685.0347,1719.64
6432,2022-08-05,1683.5542,1717.2
6433,2022-08-08,1679.5613,1734.33
6434,2022-08-09,1686.8958,1755.83
6435,2022-08-10,1703.7816,1766.0
