,dates,close
0,2022-08-01,1674.855
1,2022-08-02,1669.0432
2,2022-08-03,1669.0175
3,2022-08-04,1686.8502
4,2022-08-05,1686.8383
5,2022-08-08,1682.3148
6,2022-08-09,1687.9843
7,2022-08-10,1704.5734
