,dates,close
0,2022-09-01,1698.9467
1,2022-09-02,1688.6252
2,2022-09-05,1692.8943
3,2022-09-06,1697.2767
4,2022-09-07,1704.0061
5,2022-09-08,1694.7158
6,2022-09-09,1685.805
7,2022-09-12,1680.5334
