epoch,loss,mean_absolute_error,mean_absolute_percentage_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_root_mean_squared_error
0,8.287586212158203,0.8057413697242737,101.54146575927734,1.0473028421401978,6.134395599365234,0.2913801968097687,104.40562438964844,0.3684830665588379
1,6.089931964874268,0.8036123514175415,100.90038299560547,1.0447593927383423,4.159517765045166,0.29069796204566956,106.9598159790039,0.36767902970314026
2,4.31057071685791,0.7968656420707703,102.97858428955078,1.0367947816848755,2.610273838043213,0.2884673476219177,140.23977661132812,0.36501747369766235
3,2.9227921962738037,0.7805039882659912,110.5807876586914,1.0170005559921265,1.4697163105010986,0.28521260619163513,225.37664794921875,0.36139315366744995
4,1.9243158102035522,0.7497694492340088,124.30812072753906,0.9799558520317078,0.7472606301307678,0.2795099914073944,380.4340515136719,0.3554321229457855
5,1.2564818859100342,0.6617020964622498,133.11183166503906,0.8837080597877502,0.4072864353656769,0.22341570258140564,488.348876953125,0.28449922800064087
6,0.7716531157493591,0.47543221712112427,117.52169799804688,0.6831613183021545,0.294098436832428,0.12809759378433228,463.25225830078125,0.1596628576517105
7,0.5520527362823486,0.352832555770874,122.66188049316406,0.5506609678268433,0.23602306842803955,0.11171981692314148,636.9546508789062,0.12573592364788055
8,0.43924781680107117,0.2942958176136017,161.9896697998047,0.48400264978408813,0.19472557306289673,0.11637160181999207,796.8113403320312,0.12227170914411545
9,0.37170422077178955,0.2693415880203247,148.6891326904297,0.4485541880130768,0.16328392922878265,0.10820797830820084,834.7567749023438,0.11300203204154968
10,0.32319146394729614,0.2538296580314636,186.52154541015625,0.4232703447341919,0.13872386515140533,0.08895295858383179,777.9195556640625,0.09679775685071945
11,0.2844749093055725,0.24356229603290558,174.29306030273438,0.4007357656955719,0.1213962733745575,0.07930409163236618,743.828369140625,0.08986017107963562
12,0.2558874487876892,0.23803703486919403,184.3470458984375,0.3845750391483307,0.10728076100349426,0.07227879762649536,683.3993530273438,0.0837894007563591
13,0.23445503413677216,0.2372339367866516,179.8144989013672,0.37207144498825073,0.09696003049612045,0.07184984534978867,668.4813842773438,0.08371417224407196
14,0.21940982341766357,0.23548170924186707,199.0688934326172,0.36391332745552063,0.09052149206399918,0.07562962919473648,694.01708984375,0.08832382410764694
15,0.21097087860107422,0.23819085955619812,209.661865234375,0.36239174008369446,0.08473044633865356,0.07677895575761795,683.6174926757812,0.09053625166416168
16,0.19869840145111084,0.2298666089773178,187.7679443359375,0.35247665643692017,0.07975834608078003,0.0794772133231163,717.1388549804688,0.09295066446065903
17,0.19042937457561493,0.2303549200296402,220.6729278564453,0.3487015664577484,0.07416503131389618,0.07747046649456024,662.0386352539062,0.092194564640522
18,0.18202625215053558,0.22894059121608734,224.11279296875,0.3416626453399658,0.0722401812672615,0.081952303647995,696.2592163085938,0.09756286442279816
19,0.17698714137077332,0.2257910966873169,210.72415161132812,0.33857473731040955,0.071497842669487,0.08677919954061508,726.9765625,0.1035677120089531
20,0.171107679605484,0.22599609196186066,237.80694580078125,0.3343294560909271,0.0672449991106987,0.08265364170074463,686.1638793945312,0.09881245344877243
21,0.16448545455932617,0.220137357711792,202.85906982421875,0.3286059498786926,0.06597846746444702,0.0864439308643341,711.6404418945312,0.10352598130702972
22,0.16308502852916718,0.2221357226371765,215.2829132080078,0.3285679221153259,0.06397251039743423,0.08476774394512177,688.7090454101562,0.1018032655119896
23,0.15676455199718475,0.2178095132112503,216.05337524414062,0.32236137986183167,0.06109567731618881,0.08390724658966064,690.36962890625,0.10046519339084625
24,0.1494542360305786,0.2123347967863083,213.97879028320312,0.3143256604671478,0.059253107756376266,0.0832405686378479,674.0186767578125,0.10002646595239639
25,0.15120886266231537,0.21811023354530334,208.39479064941406,0.31820565462112427,0.06158088520169258,0.08801641315221786,683.5452270507812,0.1067478135228157
26,0.1438738852739334,0.2115534245967865,186.52456665039062,0.30984753370285034,0.056785933673381805,0.08178044855594635,646.8814697265625,0.09879695624113083
27,0.1410800814628601,0.2106579691171646,185.93380737304688,0.30736029148101807,0.053978510200977325,0.07782390713691711,615.3051147460938,0.0940132588148117
28,0.1405910700559616,0.21060925722122192,190.94090270996094,0.3085511326789856,0.05477132275700569,0.08441747725009918,681.941162109375,0.10150633007287979
29,0.13628573715686798,0.206218883395195,192.25460815429688,0.30362871289253235,0.05165385454893112,0.07737218588590622,597.3632202148438,0.0939943939447403
30,0.13741813600063324,0.2091524451971054,186.19386291503906,0.3066689074039459,0.052645813673734665,0.08159136027097702,634.0023803710938,0.09901915490627289
31,0.13210445642471313,0.20469573140144348,178.000732421875,0.30039656162261963,0.04740893840789795,0.07194018363952637,561.7012939453125,0.08717517554759979
32,0.1308768391609192,0.20423342287540436,186.5891876220703,0.2997440695762634,0.046593815088272095,0.07323803752660751,589.999267578125,0.08802976459264755
33,0.12904790043830872,0.20359858870506287,189.70155334472656,0.2979851961135864,0.047973111271858215,0.07572074979543686,576.4390869140625,0.09233655780553818
34,0.12468980997800827,0.1999027132987976,184.5272979736328,0.2920933663845062,0.04624871909618378,0.07270947098731995,551.566162109375,0.08872866630554199
35,0.12418340891599655,0.197824627161026,178.22340393066406,0.29282891750335693,0.04515963792800903,0.07259828597307205,540.97119140625,0.0889383926987648
36,0.11957406252622604,0.19485124945640564,168.41226196289062,0.28625357151031494,0.04200463369488716,0.06657779216766357,508.225830078125,0.08112991601228714
37,0.11990980803966522,0.19584187865257263,172.65032958984375,0.28810176253318787,0.04238206520676613,0.07029484212398529,548.2808837890625,0.08524083346128464
