epoch,loss,mean_absolute_error,mean_absolute_percentage_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_root_mean_squared_error
0,0.007857495918869972,0.05603189021348953,8.043533325195312,0.07678624987602234,0.004108979366719723,0.046298909932374954,2.9892280101776123,0.04865317791700363
1,0.00831552129238844,0.05761996656656265,8.013923645019531,0.0797833725810051,0.002421979559585452,0.019799770787358284,1.2727692127227783,0.02274138294160366
2,0.00785463210195303,0.05589335411787033,7.803224563598633,0.07742469012737274,0.002619655104354024,0.02781635895371437,1.7971899509429932,0.03026713989675045
3,0.007978138513863087,0.0568532720208168,8.121621131896973,0.07824519276618958,0.0032191090285778046,0.035187143832445145,2.274665117263794,0.03742608428001404
4,0.00789940170943737,0.05568040907382965,7.562159538269043,0.07735566049814224,0.0022487349342554808,0.014032390899956226,0.9079251289367676,0.016794783994555473
5,0.008108314126729965,0.0569714792072773,7.870157241821289,0.07881324738264084,0.002003932371735573,0.01247213501483202,0.811172366142273,0.015181531198322773
6,0.007786949630826712,0.05624745786190033,7.858850002288818,0.07721377164125443,0.004192104563117027,0.04669606685638428,3.037102460861206,0.04838254675269127
7,0.00813581608235836,0.05747545510530472,8.16768741607666,0.0791785791516304,0.0032718030270189047,0.03680429607629776,2.3788042068481445,0.03899747505784035
8,0.007984722033143044,0.0561075396835804,7.734086990356445,0.0780056044459343,0.0022805731277912855,0.018206555396318436,1.174194097518921,0.020936863496899605
9,0.008128419518470764,0.057155121117830276,7.7536725997924805,0.0789254680275917,0.003051091218367219,0.0337550975382328,2.190399169921875,0.035762399435043335
10,0.008302082307636738,0.05814709514379501,8.510636329650879,0.08005931228399277,0.0023731517139822245,0.014969957061111927,0.9636160135269165,0.01780213601887226
11,0.008184710517525673,0.05726834014058113,7.848934650421143,0.07914434373378754,0.0020305609796196222,0.012298737652599812,0.8162431716918945,0.015666693449020386
12,0.007857490330934525,0.056098610162734985,8.000243186950684,0.07753817737102509,0.0029670880176126957,0.03196041285991669,2.074204206466675,0.03393939509987831
13,0.00795499887317419,0.05678597092628479,8.470885276794434,0.07820621877908707,0.002241898560896516,0.014535398222506046,0.9272685050964355,0.017680468037724495
14,0.008393830619752407,0.05866354703903198,8.188575744628906,0.08004426211118698,0.0036255577579140663,0.04077373072504997,2.6493964195251465,0.04252908006310463
15,0.00813990831375122,0.057213716208934784,8.160950660705566,0.07912952452898026,0.0031069961842149496,0.0337764136493206,2.1863956451416016,0.03585623949766159
16,0.008113788440823555,0.057436440140008926,8.249080657958984,0.07914460450410843,0.003116373438388109,0.03270819038152695,2.110419511795044,0.03500201925635338
17,0.008331685326993465,0.05844308063387871,8.408857345581055,0.08040677011013031,0.0037003043107688427,0.04111809283494949,2.669093132019043,0.04291915148496628
18,0.007933484390377998,0.05680769309401512,8.315526962280273,0.0778951495885849,0.001951287966221571,0.011666091158986092,0.7481242418289185,0.01457385253161192
19,0.008044091053307056,0.05675990507006645,8.258051872253418,0.0785248875617981,0.002450244966894388,0.021650945767760277,1.3930351734161377,0.024282468482851982
