epoch,loss,mean_absolute_error,mean_absolute_percentage_error,root_mean_squared_error,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_root_mean_squared_error
0,0.795343279838562,0.788447916507721,89.94091796875,0.8918201923370361,0.5987275242805481,0.5692754983901978,118.83783721923828,0.7737748622894287
1,0.328945517539978,0.49256208539009094,61.267608642578125,0.5735377073287964,0.13830436766147614,0.2928059995174408,176.0116424560547,0.3718929588794708
2,0.06235556676983833,0.17158180475234985,32.38325500488281,0.24971096217632294,0.8634443879127502,0.4875006079673767,175.00677490234375,0.9292170405387878
3,0.11813334375619888,0.26274374127388,35.598392486572266,0.34370529651641846,0.08647183328866959,0.22923655807971954,145.1775360107422,0.29406091570854187
4,0.06377002596855164,0.18170015513896942,31.958772659301758,0.25252726674079895,0.22374188899993896,0.30862778425216675,143.90113830566406,0.47301360964775085
5,0.0891493558883667,0.21573413908481598,29.653682708740234,0.2985788881778717,0.07599735260009766,0.2150222361087799,138.42724609375,0.2756761610507965
6,0.03362121060490608,0.1285695880651474,25.79468536376953,0.18336087465286255,0.14532709121704102,0.2578420639038086,144.5206756591797,0.381217896938324
7,0.05134868621826172,0.16431251168251038,25.62904167175293,0.2266024798154831,0.06297428160905838,0.1938764452934265,133.69683837890625,0.2509467601776123
8,0.03264596685767174,0.12174039334058762,25.592493057250977,0.1806819587945938,0.12547139823436737,0.24362467229366302,132.03952026367188,0.3542194068431854
9,0.0468267947435379,0.1565164178609848,25.180641174316406,0.21639499068260193,0.06157796457409859,0.19119346141815186,135.80970764160156,0.2481490671634674
10,0.030819237232208252,0.12129148095846176,27.03875732421875,0.1755540817975998,0.12159516662359238,0.24029722809791565,131.38743591308594,0.348704993724823
11,0.04566286504268646,0.15465128421783447,25.163984298706055,0.2136887013912201,0.05803345516324043,0.18525473773479462,132.49476623535156,0.24090133607387543
12,0.03178410977125168,0.1232302263379097,28.5994815826416,0.17828097939491272,0.11243059486150742,0.23689796030521393,135.18661499023438,0.33530670404434204
13,0.049615249037742615,0.15723665058612823,22.861339569091797,0.22274480760097504,0.05978935956954956,0.18886297941207886,134.6254119873047,0.24451862275600433
14,0.027093540877103806,0.116460420191288,28.341960906982422,0.1646011620759964,0.09586862474679947,0.22080858051776886,131.38262939453125,0.30962657928466797
15,0.03792952373623848,0.13915608823299408,24.010671615600586,0.19475503265857697,0.0583895780146122,0.18508748710155487,133.0102081298828,0.24163934588432312
16,0.024266544729471207,0.11319269984960556,28.785900115966797,0.1557772308588028,0.08225824683904648,0.20971183478832245,131.1366424560547,0.28680697083473206
17,0.03362419828772545,0.13139037787914276,25.09128189086914,0.18336902558803558,0.059984803199768066,0.18640632927417755,131.88858032226562,0.24491795897483826
