,dates,close
0,2022-08-01,1672.1763
1,2022-08-02,1664.5605
2,2022-08-03,1667.9583
3,2022-08-04,1683.9987
4,2022-08-05,1682.4095
5,2022-08-08,1678.8385
6,2022-08-09,1685.8627
7,2022-08-10,1702.1849
