,dates,close
0,2022-08-01,1577.0907
1,2022-08-02,1573.4878
2,2022-08-03,1572.3214
3,2022-08-04,1583.0232
4,2022-08-05,1583.2555
5,2022-08-08,1581.3484
6,2022-08-09,1583.3418
7,2022-08-10,1592.2722
