,dates,close
0,2022-09-02,1711.9371
1,2022-09-05,1715.9624
2,2022-09-06,1720.426
3,2022-09-07,1727.2998
4,2022-09-08,1718.3293
5,2022-09-09,1708.7687
6,2022-09-12,1703.6698
7,2022-09-13,1691.7938
