,dates,close
0,2022-08-01,0.6708182
1,2022-08-02,0.66312903
2,2022-08-03,0.67903036
3,2022-08-04,0.684578
4,2022-08-05,0.6792502
5,2022-08-08,0.6778935
6,2022-08-09,0.688447
7,2022-08-10,0.6819138
