,dates,close,close_orig
6165,2022-12-09,1770.4312,1827.42
6166,2022-12-12,1787.5984,1829.5
6167,2022-12-13,1789.3937,1811.55
6168,2022-12-14,1773.8611,1812.76
6169,2022-12-15,1774.911,1810.33
6170,2022-12-16,1772.8022,1803.41
6171,2022-12-19,1766.788,1806.62
6172,2022-12-20,1769.5796,1802.04
6173,2022-12-21,1765.5958,1797.47
6174,2022-12-22,1761.6152,1798.92
6175,2022-12-23,1762.8788,1806.96
6176,2022-12-26,1769.875,1827.97
6177,2022-12-27,1788.0732,1814.09
6178,2022-12-28,1776.0758,1813.48
6179,2022-12-29,1776.1328,1810.31
6180,2022-12-30,1773.3828,1811.88
6181,2023-01-02,1774.7451,1804.03
6182,2023-01-03,1767.9265,1763.44
6183,2023-01-04,1732.4019,1729.47
6184,2023-01-05,1702.3339,1729.1
6185,2023-01-06,1702.0048,1751.54
6186,2023-01-09,1721.9033,1752.64
6187,2023-01-10,1722.8752,1779.38
6188,2023-01-11,1746.4056,1787.11
6189,2023-01-12,1753.1722,1785.93
6190,2023-01-13,1752.1403,1787.45
6191,2023-01-16,1753.4733,1779.9
6192,2023-01-17,1746.8652,1780.96
6193,2023-01-18,1747.794,1805.31
6194,2023-01-19,1769.0433,1802.97
6195,2023-01-20,1767.0082,1790.45
6196,2023-01-23,1756.0947,1791.92
6197,2023-01-24,1757.3783,1818.13
6198,2023-01-25,1780.1693,1810.26
6199,2023-01-26,1773.3468,1813.74
6200,2023-01-27,1776.3733,1814.18
6201,2023-01-30,1776.6057,1809.54
6202,2023-01-31,1772.5802,1827.52
6204,2023-02-01,1788.1459,1794.27
6205,2023-02-02,1759.2905,1789.19
6206,2023-02-03,1754.8552,1794.2
6207,2023-02-06,1759.2295,1787.66
6208,2023-02-07,1753.5181,1793.48
6209,2023-02-08,1758.6012,1804.6
6210,2023-02-09,1768.288,1793.63
6211,2023-02-10,1758.7322,1753.4
6212,2023-02-13,1723.4103,1754.08
6213,2023-02-14,1724.0109,1764.22
6214,2023-02-15,1732.9528,1774.3
6215,2023-02-16,1741.8146,1768.01
6216,2023-02-17,1736.2878,1742.41
6217,2023-02-20,1713.6863,1750.68
6218,2023-02-21,1721.0065,1750.13
6219,2023-02-22,1720.5203,1733.86
6220,2023-02-23,1706.0994,1726.5
6221,2023-02-24,1699.5532,1757.0
6222,2023-02-27,1726.5962,1760.52
6223,2023-02-28,1728.4558,1769.3
6224,2023-03-01,1736.1882,1759.93
6225,2023-03-02,1727.9354,1762.65
6226,2023-03-03,1730.3336,1755.09
6227,2023-03-06,1723.6636,1756.79
6228,2023-03-07,1725.1648,1754.19
6229,2023-03-08,1722.8685,1760.04
6230,2023-03-09,1728.0325,1793.0
6231,2023-03-10,1756.9574,1796.02
6232,2023-03-13,1759.593,1767.63
6233,2023-03-14,1734.7191,1764.77
6234,2023-03-15,1732.2012,1769.45
6235,2023-03-16,1736.3202,1781.98
6236,2023-03-17,1747.319,1782.88
6237,2023-03-20,1748.1073,1792.56
6238,2023-03-21,1756.5731,1807.66
6239,2023-03-22,1769.7281,1792.8
6240,2023-03-23,1756.7827,1796.93
6241,2023-03-24,1760.3868,1798.8
6242,2023-03-27,1762.017,1782.96
6243,2023-03-28,1748.181,1793.2
6244,2023-03-29,1757.8756,1787.95
6245,2023-03-30,1753.2894,1769.63
6246,2023-03-31,1737.2275,1791.57
6247,2023-04-03,1756.4526,1817.93
6248,2023-04-04,1779.3774,1824.27
6249,2023-04-05,1784.8624,1831.85
6250,2023-04-06,1791.4058,1849.25
6251,2023-04-07,1806.3647,1861.98
6252,2023-04-10,1817.2546,1864.69
6253,2023-04-11,1819.5669,1862.68
6254,2023-04-12,1817.8522,1850.4
6255,2023-04-13,1807.3506,1867.32
6256,2023-04-14,1821.809,1858.93
6257,2023-04-17,1814.6498,1845.94
6258,2023-04-18,1803.5258,1804.78
6259,2023-04-19,1767.9648,1789.0
6260,2023-04-20,1754.2073,1788.49
6262,2023-04-21,1753.7615,1790.96
6263,2023-04-24,1755.9198,1784.59
6264,2023-04-25,1750.3503,1774.81
6265,2023-04-26,1741.7821,1781.78
6266,2023-04-27,1748.2946,1768.08
6267,2023-04-28,1736.2708,1783.44
6268,2023-05-01,1749.7482,1778.41
6269,2023-05-02,1745.3417,1784.1
6270,2023-05-03,1750.3258,1783.01
6271,2023-05-04,1749.3718,1775.12
6272,2023-05-05,1742.4558,1782.87
6273,2023-05-08,1749.249,1786.6
6274,2023-05-09,1752.513,1770.56
6275,2023-05-10,1738.451,1777.04
6276,2023-05-11,1744.1404,1799.19
6277,2023-05-12,1763.5016,1797.48
6278,2023-05-15,1762.0115,1790.86
6279,2023-05-16,1756.2358,1788.89
6280,2023-05-17,1754.5149,1803.57
6281,2023-05-18,1767.3143,1808.48
6282,2023-05-19,1771.582,1811.89
6283,2023-05-22,1774.5421,1806.07
6284,2023-05-23,1769.488,1804.33
6285,2023-05-24,1767.9753,1814.59
6286,2023-05-25,1776.8837,1828.34
6287,2023-05-26,1788.7803,1801.25
6288,2023-05-29,1764.1283,1814.54
6289,2023-05-30,1775.678,1810.21
6290,2023-05-31,1771.9204,1790.9
6291,2023-06-01,1755.0999,1796.62
6292,2023-06-02,1760.093,1801.66
6293,2023-06-05,1764.4852,1821.51
6294,2023-06-06,1781.7158,1826.15
6295,2023-06-07,1785.7279,1822.56
6296,2023-06-08,1782.6243,1817.38
6298,2023-06-09,1778.1399,1813.65
6299,2023-06-12,1774.9061,1840.37
6300,2023-06-13,1797.9857,1839.47
6301,2023-06-14,1797.2117,1834.39
6302,2023-06-15,1792.8378,1843.0
6303,2023-06-16,1800.2467,1847.98
6304,2023-06-19,1804.5223,1819.47
6305,2023-06-20,1779.9501,1797.13
6306,2023-06-21,1760.5378,1791.81
6307,2023-06-22,1755.8948,1797.3
6308,2023-06-23,1760.686,1801.03
6309,2023-06-26,1763.7793,1806.79
6310,2023-06-27,1768.7917,1804.81
6311,2023-06-28,1767.0697,1808.2
6312,2023-06-29,1770.0173,1820.49
6313,2023-06-30,1780.6769,1825.97
6314,2023-07-03,1785.4164,1832.91
6315,2023-07-04,1791.4065,1826.63
6316,2023-07-05,1785.9866,1859.0
6317,2023-07-06,1813.8043,1871.35
6318,2023-07-07,1824.3392,1853.5
6319,2023-07-10,1809.0986,1869.64
6320,2023-07-11,1822.8832,1898.41
6321,2023-07-12,1847.268,1897.46
6323,2023-07-13,1846.4666,1898.51
6324,2023-07-14,1847.3523,1909.04
6325,2023-07-17,1856.2167,1903.93
6326,2023-07-18,1851.9191,1888.71
6327,2023-07-19,1839.0734,1908.93
6328,2023-07-20,1856.1243,1945.01
6329,2023-07-21,1885.3716,1928.59
6330,2023-07-24,1871.7043,1936.23
6331,2023-07-25,1878.0734,1970.46
6332,2023-07-26,1906.3947,1997.6
6333,2023-07-27,1928.5968,2049.7
6334,2023-07-28,1970.5798,1991.85
6335,2023-07-31,1923.9119,1996.7
6336,2023-08-01,1927.8643,1987.31
6337,2023-08-02,1920.2054,1950.72
6338,2023-08-03,1890.1053,1917.69
6339,2023-08-04,1862.5873,1926.11
6340,2023-08-07,1869.633,1942.49
6341,2023-08-08,1883.1892,1919.98
6342,2023-08-09,1864.415,1935.89
6343,2023-08-10,1877.7003,1921.36
6344,2023-08-11,1865.5703,1944.2
6345,2023-08-14,1884.6094,1957.59
6346,2023-08-15,1895.6984,1957.78
6347,2023-08-16,1895.8553,1922.67
6348,2023-08-17,1866.6666,1919.5
6349,2023-08-18,1864.0131,1932.64
6350,2023-08-21,1874.9926,1937.11
6351,2023-08-22,1878.716,1924.35
6352,2023-08-23,1869.701,1932.73
6353,2023-08-24,1876.6921,1923.43
6354,2023-08-25,1868.9323,1925.26
6355,2023-08-28,1870.4612,1931.45
6356,2023-08-29,1875.6256,1946.12
6357,2023-08-30,1887.8196,1953.63
6358,2023-08-31,1894.0369,1966.48
6359,2023-09-01,1904.6355,1978.16
6360,2023-09-04,1914.2258,1973.37
6361,2023-09-05,1910.2979,1978.63
6362,2023-09-06,1914.6108,1950.12
6363,2023-09-07,1891.1332,1957.52
6364,2023-09-08,1897.2505,1951.2
6365,2023-09-11,1892.027,1930.94
6366,2023-09-12,1875.2006,1897.91
6367,2023-09-13,1847.5067,1905.17
6368,2023-09-14,1853.6213,1885.88
6369,2023-09-15,1837.3406,1894.57
6370,2023-09-18,1844.6884,1896.23
6371,2023-09-19,1846.0895,1862.84
6372,2023-09-20,1816.5875,1868.21
6373,2023-09-21,1821.1685,1881.23
6374,2023-09-22,1832.2412,1877.1
6375,2023-09-25,1828.5503,1882.61
6376,2023-09-26,1833.2283,1853.83
6377,2023-09-27,1808.6973,1838.24
6378,2023-09-28,1795.31,1852.44
6379,2023-09-29,1807.5063,1821.8
6380,2023-10-02,1781.1191,1811.34
6381,2023-10-03,1772.051,1823.93
6382,2023-10-04,1782.962,1815.04
6383,2023-10-05,1775.2622,1816.52
6384,2023-10-06,1776.5455,1842.1
6385,2023-10-09,1798.6311,1846.3
6386,2023-10-10,1802.2397,1853.49
6387,2023-10-11,1808.406,1866.4
6388,2023-10-12,1819.4407,1853.22
6389,2023-10-13,1808.1746,1850.68
6390,2023-10-16,1805.9979,1853.0
6392,2023-10-17,1807.9863,1837.46
6393,2023-10-18,1794.6384,1846.42
6394,2023-10-19,1801.7584,1868.54
6395,2023-10-20,1820.685,1850.9
6396,2023-10-23,1805.6029,1841.54
6397,2023-10-24,1797.5641,1852.38
6398,2023-10-25,1806.8716,1853.12
6399,2023-10-26,1807.5057,1847.98
6400,2023-10-27,1803.0977,1871.38
6401,2023-10-30,1823.105,1819.36
6402,2023-10-31,1778.4169,1808.24
6403,2023-11-01,1768.766,1833.86
6404,2023-11-02,1790.9498,1856.65
6405,2023-11-03,1810.2507,1840.08
6407,2023-11-06,1796.0283,1833.06
6408,2023-11-07,1789.9797,1837.84
6409,2023-11-08,1794.0999,1822.59
6410,2023-11-09,1780.9327,1826.98
6411,2023-11-10,1784.7297,1822.63
6412,2023-11-13,1780.9673,1819.9
6413,2023-11-14,1778.6033,1817.8
6414,2023-11-15,1776.7836,1807.12
6415,2023-11-16,1767.5094,1808.94
6417,2023-11-17,1772.1127,1764.58
6418,2023-11-20,1733.3237,1739.08
6419,2023-11-21,1710.7882,1740.09
6420,2023-11-22,1711.6841,1742.45
6421,2023-11-23,1713.7762,1734.02
6422,2023-11-24,1706.2961,1726.09
6423,2023-11-27,1699.2429,1735.56
6424,2023-11-28,1707.6641,1709.72
6425,2023-11-29,1684.6318,1707.32
6426,2023-11-30,1682.484,1708.99
6427,2023-12-01,1683.9788,1711.56
6428,2023-12-04,1686.2776,1696.53
6429,2023-12-05,1672.8097,1718.22
6430,2023-12-06,1692.2269,1727.38
6431,2023-12-07,1700.3915,1719.64
6432,2023-12-08,1693.4941,1717.2
6433,2023-12-11,1691.3165,1734.33
6434,2023-12-12,1706.5717,1755.83
6435,2023-12-13,1725.3236,1766.0
